"Time";"Gender";"Age";"Live_in";"Grew_up";"Country";"Education";"Social_class";"Ethicity";"Color_blind";"ID_Judge";"Survey";"Age_class"
2023-05-17;"Female";60;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_35efbb95404527ec0779e60c3c5bb225";"BR";"60_100"
2023-05-17;"Female";58;"Metropolis";"Metropolis";"Brazil";"High school";"Low";"Parda";"No";"C_16_judge_f5eebbd36e9899c8b462f8788b8cffa2";"BR";"25_59"
2023-05-17;"Female";48;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Parda";"No";"C_16_judge_057679570c593d000c2911e846977d62";"BR";"25_59"
2023-05-17;"Female";51;"Metropolis";"Small city";"Brazil";"Master";"Low";"Branca";"No";"C_16_judge_ceaafc3b3a31c7a80369db8ecdb539d5";"BR";"25_59"
2023-05-17;"Female";59;"Metropolis";"Metropolis";"Brazil";"Master";"Upper";"Latino ou Hispânico, Branca";"No";"C_16_judge_6ee0b40a351f43cd2e292fa41b2b4411";"BR";"25_59"
2023-05-17;"Female";32;"Small city";"Small city";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_69bfcb4f95a944ce82b1e5762c3b76d3";"BR";"25_59"
2023-05-17;"Female";65;"Median city";"Median city";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_98fb311b0918eb95119f5316e952a37d";"BR";"60_100"
2023-05-17;"Female";18;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Parda";"No";"C_16_judge_fbf77abcc0b155bb5b486251184592d3";"BR";"18_24"
2023-05-17;"Female";36;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Preta ou Africana";"No";"C_16_judge_b6b099c500398d3e361d85a482900f05";"BR";"25_59"
2023-05-17;"Female";32;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Upper";"Parda, Latino ou Hispânico, Branca";"No";"C_16_judge_8ca6418697ceb404b11f780b3fd02367";"BR";"25_59"
2023-05-17;"Female";42;"Metropolis";"Metropolis";"Brazil";"PhD";"Middle";"Latino ou Hispânico, Branca";"No";"C_16_judge_b08b7e584586c4562cd662562ee5db54";"BR";"25_59"
2023-05-17;"Female";25;"Median city";"Small city";"Brazil";"Master";"Low";"Branca";"No";"C_16_judge_405a216195ebc5990114aac44e345e6b";"BR";"18_24"
2023-05-17;"Male";56;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Parda";"No";"C_16_judge_85239727843da0731a3abab437de52e0";"BR";"25_59"
2023-05-17;"Male";37;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_8a6e5b9284e275259098589952fd1d4a";"BR";"25_59"
2023-05-17;"Female";42;"Small city";"Metropolis";"Brazil";"PhD";"Middle";"Branca";"No";"C_16_judge_935ac802d2f5743995e029451bdca391";"BR";"25_59"
2023-05-17;"Male";52;"Median city";"Median city";"Brazil";"Master";"Middle";"Branca";"No";"C_16_judge_89cd254f394f5ad7add7c7bd63cbce02";"BR";"25_59"
2023-05-17;"Female";37;"Median city";"Median city";"Brazil";"High school";"Middle";"Parda";"No";"C_16_judge_6c892fc9676f8a024e234bf2794c6eda";"BR";"25_59"
2023-05-17;"Female";28;"Metropolis";"Small city";"Brazil";"Bachelor";"Low";"Preta ou Africana";"No";"C_16_judge_97c48581e013c4ad82c1a7e3f0b30eb7";"BR";"18_24"
2023-05-17;"Female";46;"Metropolis";"Metropolis";"Brazil";"High school";"Low";"Branca";"No";"C_16_judge_70db8fefb1ea322b543ad681df21bfa0";"BR";"25_59"
2023-05-17;"Female";43;"Metropolis";"Median city";"Brazil";"Master";"Middle";"Branca";"No";"C_16_judge_3da9de76c15b7eb5680bd56d8ffdb006";"BR";"25_59"
2023-05-17;"Female";59;"Metropolis";"Metropolis";"Brazil";"Master";"Upper";"Branca";"No";"C_16_judge_d75778143c7c572341c1e9d6d00f81d2";"BR";"25_59"
2023-05-17;"Male";32;"Metropolis";"Metropolis";"Brazil";"High school";"Middle";"Parda";"No";"C_16_judge_fa514e7c6dee79def2257f3008491611";"BR";"25_59"
2023-05-17;"Female";48;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_825f690c728c52cab3d211037dc1cb8f";"BR";"25_59"
2023-05-17;"Male";52;"Small city";"Median city";"Brazil";"High school";"Low";"Parda";"No";"C_16_judge_290afbe554bc2542027d206c76a5abac";"BR";"25_59"
2023-05-17;"Female";58;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_c03d3c783c7ec7bc914d0b9b84a54299";"BR";"25_59"
2023-05-17;"Female";51;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_6a2e267ad63d0b4f9d3374688c252d6d";"BR";"25_59"
2023-05-17;"Female";42;"Small city";"Metropolis";"Brazil";"Bachelor";"Low";"Branca";"No";"C_19_judge_898e428152b19f637095200a7e48eaac";"BR";"25_59"
2023-05-17;"Female";25;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_52bbc4f18e3cfad65358b5d20a8a0709";"BR";"18_24"
2023-05-17;"Male";40;"Small city";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_c91e95c667bbb8744f51b1ac05f78584";"BR";"25_59"
2023-05-17;"Male";54;"Median city";"Median city";"Brazil";"High school";"Middle";"Branca";"No";"C_16_judge_025914fdf474a013f915b85340d42194";"BR";"25_59"
2023-05-17;"Female";63;"Median city";"Median city";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_c4e6d93ae38cb1c3a5af57f8fcf0f21a";"BR";"60_100"
2023-05-17;"Male";44;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Parda";"No";"C_16_judge_863de204136eb402594b9fde9b79c61b";"BR";"25_59"
2023-05-17;"Female";63;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Parda";"No";"C_16_judge_d84d3b13e3a00a38090ce3ec573a0c34";"BR";"60_100"
2023-05-17;"Female";30;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_95c1b4bbf325776e1bb633eaf3dc9a75";"BR";"25_59"
2023-05-17;"Female";56;"Metropolis";"Median city";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_5b0c33d10f3bb85c037de4260d208eb1";"BR";"25_59"
2023-05-17;"Male";29;"Median city";"Small city";"Germany";"Master";"Upper";"Latino ou Hispânico";"No";"C_19_judge_c133ae4593c63274d9ed09f74c24c32f";"BR";"18_24"
2023-05-17;"Female";65;"Median city";"Median city";"Brazil";"Bachelor";"Upper";"Branca";"No";"C_16_judge_e120bc8fa449a55773cab51489a6a59d";"BR";"60_100"
2023-05-17;"Female";45;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Upper";"Branca";"No";"C_16_judge_77cfb6b66611e77a11836bb61abcb1bc";"BR";"25_59"
2023-05-17;"Female";32;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Branca";NA;"C_16_judge_481b9057f0075006cd042d96705a5586";"BR";"25_59"
2023-05-17;"Female";48;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_5c567f3f036487785ee38c857ab7ec0d";"BR";"25_59"
2023-05-17;"Male";46;"Small city";"Small city";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_bb724bbe5392271874d3f3858d0c00fd";"BR";"25_59"
2023-05-17;"Male";37;"Metropolis";"Median city";"Brazil";"High school";"Middle";"Parda";"No";"C_16_judge_fc022db1d581bb46d60e62e7fb9b9e71";"BR";"25_59"
2023-05-17;"Female";59;"Median city";"Median city";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_6b4ff464b6fb0c5f0824418ac3480826";"BR";"25_59"
2023-05-17;"Female";46;"Metropolis";"Median city";"France";"Bachelor";"Middle";"Preta ou Africana, Branca";"No";"C_16_judge_5138f324dccf35ceae921c0f7d8f590e";"BR";"25_59"
2023-05-17;"Female";30;"Metropolis";"Small city";"Brazil";"Bachelor";"Low";"Branca";"No";"C_16_judge_6c377a805f621a870b03e31a51e96ce9";"BR";"25_59"
2023-05-17;"Male";40;"Metropolis";"Metropolis";"Brazil";"Master";"Middle";"Branca";"No";"C_16_judge_3640535e3cd567ebbf3d4ad2ee587cdf";"BR";"25_59"
2023-05-17;"Male";24;"Metropolis";"Median city";"Brazil";"Master";"Upper";"Parda";"No";"C_16_judge_b21271379e4c6f919af3f2eaacdb4886";"BR";"18_24"
2023-05-17;"Female";29;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Parda";"No";"C_16_judge_dd9a334db68ce84d861f01790853ec44";"BR";"18_24"
2023-05-17;"Male";54;"Metropolis";"Metropolis";"Brazil";"High school";"Low";"Branca";"No";"C_16_judge_7c01a9220961caeddb14d8956df48a2c";"BR";"25_59"
2023-05-17;"Male";57;"Metropolis";"Metropolis";"Brazil";"High school";"Middle";"Branca";"No";"C_16_judge_f913731a6a2e933d2b11f41d5abaf628";"BR";"25_59"
2023-05-17;"Female";42;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Upper";"Branca";"No";"C_16_judge_e7f98c2e16dfe129b31079bab86ff2a0";"BR";"25_59"
2023-05-17;"Male";44;"Median city";"Median city";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_20d2e3912670bcddeb1dd8dd739f5a59";"BR";"25_59"
2023-05-17;"Other";22;"Metropolis";"Metropolis";"Brazil";"High school";"Low";"Branca";"No";"C_16_judge_07841f6f153ae174df728b4406d2008a";"BR";"18_24"
2023-05-17;"Female";20;"Metropolis";"Metropolis";"Brazil";"High school";"Low";"Branca";"No";"C_16_judge_e08e8e8c846c54afea6b1de60fab5a99";"BR";"18_24"
2023-05-17;"Female";19;"Metropolis";"Metropolis";"Brazil";"High school";"Low";"Latino ou Hispânico";"No";"C_16_judge_c79c09024e038d1955dd738d3771db19";"BR";"18_24"
2023-05-17;"Male";21;"Metropolis";"Median city";"Brazil";"High school";"Middle";"Etnia ou identidade racial não listada aqui";"No";"C_16_judge_34b30ed49120ce84701383ac4cff83f9";"BR";"18_24"
2023-05-17;"Female";33;"Metropolis";"Small city";"Brazil";"Master";"Low";"Parda, Latino ou Hispânico";"No";"C_16_judge_db4bbac3f7858ddceb15e6caef48ba1e";"BR";"25_59"
2023-05-17;"Female";38;"Metropolis";"Metropolis";"Brazil";"Master";"Middle";"Branca";"No";"C_16_judge_2c5f838209ec952d94ab2d92cdb44496";"BR";"25_59"
2023-05-17;"Female";50;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Latino ou Hispânico";"No";"C_16_judge_db6508bb5f754dcf2666345a00d64259";"BR";"25_59"
2023-05-17;"Male";31;"Metropolis";"Metropolis";"Brazil";"Master";"Upper";"Branca";"No";"C_16_judge_15bff48508676a1e28e852f0be81b9a7";"BR";"25_59"
2023-05-17;"Female";63;"Metropolis";"Metropolis";"Brazil";"High school";"Middle";"Branca";"No";"C_16_judge_1080d96963a95f5de0f82e453a5f0137";"BR";"60_100"
2023-05-17;"Male";27;"Small city";"Median city";"France";"Master";"Upper";"Asiática ou de Ilhas do Pacífico";"No";"C_19_judge_9eac0c46f9580772221a6d610da0d1e2";"BR";"18_24"
2023-05-17;"Male";30;"Metropolis";"Small city";"Brazil";"Bachelor";"Middle";"Branca";"Yes";"C_16_judge_883425861371aa4bf7c05af080b6c8de";"BR";"25_59"
2023-05-17;"Male";31;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Upper";"Branca";"No";"C_16_judge_f495b07a7f0bcea228295c6148d08c4b";"BR";"25_59"
2023-05-17;"Female";59;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Parda";"No";"C_16_judge_a4d80322f4ce0964faf1171773beba97";"BR";"25_59"
2023-05-17;"Male";40;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Branca";"No";"C_16_judge_cd294cff4d42b94c8ec68770fa61006a";"BR";"25_59"
2023-05-17;"Female";57;"Median city";"Median city";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_5e420f44af077da35d209a5d662f4105";"BR";"25_59"
2023-05-17;"Male";39;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Parda";"No";"C_16_judge_e954a82949af961bd7d9dfc4fd530010";"BR";"25_59"
2023-05-17;"Female";26;"Median city";"Small city";"Brazil";"High school";"Middle";"Branca";"No";"C_16_judge_3db1bdeedc6b13ddf45be8c643d3238c";"BR";"18_24"
2023-05-17;"Male";32;"Median city";"Median city";"Brazil";"PhD";"Middle";"Branca";"No";"C_16_judge_cdcd4d8b3e6597e80f5d4a787b8970b2";"BR";"25_59"
2023-05-17;"Female";28;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_24bdc56b6469e2dfd0f44a4a9c137695";"BR";"18_24"
2023-05-17;"Female";33;"Metropolis";"Small city";"Brazil";"Master";"Low";"Parda, Latino ou Hispânico";"No";"C_16_judge_3d1b9ddf2b6e5707f05ea6ebf51bc60b";"BR";"25_59"
2023-05-17;"Female";33;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Branca";"No";"C_16_judge_9036aa73140d8c6e92951c6ada57a421";"BR";"25_59"
2023-05-17;"Male";54;"Median city";"Median city";"United States";"Bachelor";"Upper";"Branca";"No";"C_16_judge_3eb1bb1a8776a72f2c8b49ee4d0f96db";"BR";"25_59"
2023-05-17;"Female";52;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_e3a0f5a928d764802f2c1eadaf765a46";"BR";"25_59"
2023-05-17;"Male";28;"Metropolis";"Median city";"Brazil";"Master";"Low";"Branca";"No";"C_16_judge_a5eb5f57aee3e1e92d3e4f8693b96f8b";"BR";"18_24"
2023-05-17;"Female";25;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_a7ca1e0ea00dd78309929f6ac49f3f31";"BR";"18_24"
2023-05-17;"Female";48;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_df30163e6cabbec843c9dd99fa789c4c";"BR";"25_59"
2023-05-17;"Female";34;"Metropolis";"Small city";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_3d027427eb56cfe82bdc6c9696ec919c";"BR";"25_59"
2023-05-17;"Female";64;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Parda";"No";"C_16_judge_f9bd48ddcce9ad0682cf31830f5fed92";"BR";"60_100"
2023-05-17;"Male";62;"Metropolis";"Median city";"Brazil";"High school";"Middle";"Branca";"No";"C_16_judge_29944310cd2780ade97b7180ddba26c5";"BR";"60_100"
2023-05-17;"Female";28;"Metropolis";"Metropolis";"Brazil";"High school";"Low";"Parda";"No";"C_16_judge_6b0df31b07e44eac5c7e88ea13f362cf";"BR";"18_24"
2023-05-17;"Female";59;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Parda";"No";"C_16_judge_cb02730432c410fbcb0a515ffa9d1546";"BR";"25_59"
2023-05-17;"Female";31;"Metropolis";"Small city";"Brazil";"Bachelor";"Low";"Parda";"No";"C_16_judge_79ac9b561ce20e04f147d8b695a97b69";"BR";"25_59"
2023-05-17;"Female";53;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Parda";"No";"C_16_judge_9cb14418e5ec55c1cf2a4ce0aa6cf81d";"BR";"25_59"
2023-05-17;"Female";26;"Metropolis";"Small city";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_cfec5805a4cd95b9d877613ac43e8229";"BR";"18_24"
2023-05-17;"Female";61;"Small city";"Small city";"Brazil";"High school";"Low";"Parda";"No";"C_16_judge_5d5cb13ea066b03e04293543d962c6cb";"BR";"60_100"
2023-05-17;"Male";63;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Parda";"No";"C_16_judge_8e99ed705a46a06a523b397038885350";"BR";"60_100"
2023-05-17;"Female";63;"Metropolis";"Small city";"Brazil";"PhD";"Middle";"Branca";"No";"C_16_judge_d4b170520e1bcaa50894af5cac227331";"BR";"60_100"
2023-05-17;"Male";40;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Parda";"No";"C_16_judge_4d2f9b3fb8303df318bfdc1f1def7bfa";"BR";"25_59"
2023-05-17;"Male";49;"Small city";"Metropolis";"Brazil";"Elementary school";"Low";"Prefiro não informar";"No";"C_16_judge_f4797e61a972956f43809a619449786c";"BR";"25_59"
2023-05-17;"Female";56;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_2ee909cf67b26abf8cee75978a9fb8e9";"BR";"25_59"
2023-05-17;"Male";28;"Metropolis";"Median city";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_9d0a7afbe7163b28fc42d4d3df5d8bda";"BR";"18_24"
2023-05-17;"Male";56;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Branca";"No";"C_16_judge_5de8a40f5ad30c33c2ad55776fbd3675";"BR";"25_59"
2023-05-17;"Female";38;"Metropolis";"Small city";"Brazil";"High school";"Upper";"Branca";"No";"C_16_judge_723f9dcb2e9535a3e32e71ee12e9126e";"BR";"25_59"
2023-05-17;"Female";55;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Upper";"Branca";"No";"C_16_judge_f145c2ccf2e29f24a8471d6b700a8e1f";"BR";"25_59"
2023-05-17;"Female";40;"Median city";"Metropolis";"Brazil";"PhD";"Middle";"Preta ou Africana, Parda";"No";"C_16_judge_fc7d02a1d30d6e4ce581df4963bded8e";"BR";"25_59"
2023-05-17;"Male";34;"Metropolis";"Metropolis";"Brazil";"High school";"Low";"Latino ou Hispânico";"No";"C_16_judge_0bf09aa15200370ce164d9e0bcbc642a";"BR";"25_59"
2023-05-17;"Female";25;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Latino ou Hispânico, Branca";"No";"C_16_judge_979b5096c90b4ddf3120336426e154e1";"BR";"18_24"
2023-05-17;"Male";38;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Parda";"No";"C_16_judge_79c00f26db7ea9b510485bf5a49b39fd";"BR";"25_59"
2023-05-17;"Female";29;"Small city";"Small city";"Brazil";"Master";"Middle";"Latino ou Hispânico, Branca";"No";"C_16_judge_7b0d8b7ef7ae9bb8fb77db1a56343678";"BR";"18_24"
2023-05-17;"Female";64;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_2400c3b380809ede8d7255d7cd0e0220";"BR";"60_100"
2023-05-17;"Male";45;"Metropolis";"Metropolis";"Brazil";"Master";"Upper";"Branca";"No";"C_16_judge_9c1db20d17d354d93af7375d14a59014";"BR";"25_59"
2023-05-17;"Female";37;"Median city";"Median city";"Brazil";"Bachelor";"Low";"Branca";"No";"C_16_judge_bf942859ce984dc950135eeb1006b535";"BR";"25_59"
2023-05-17;"Female";25;"Median city";"Metropolis";"Brazil";"Master";"Low";"Parda";"No";"C_16_judge_21babf08ec434f396a87571d544bdcf8";"BR";"18_24"
2023-05-17;"Male";45;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Upper";"Branca";"No";"C_16_judge_5c902fd1bd016f87a5a4d0e05fc1cffe";"BR";"25_59"
2023-05-17;"Male";29;"Median city";"Median city";"Brazil";"Master";"Low";"Branca";"No";"C_16_judge_f0ffe512a1f155670a8765d0e865ff75";"BR";"18_24"
2023-05-17;"Male";62;"Median city";"Median city";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_4e5f0d3b8b6a0c4ad9f07f92816e681c";"BR";"60_100"
2023-05-17;"Female";62;"Metropolis";"Small city";"Brazil";"Bachelor";"Middle";"Prefiro não informar";"No";"C_16_judge_182fa4e828b3b5e5d1ec3823458ba33b";"BR";"60_100"
2023-05-17;"Male";33;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Branca";"No";"C_16_judge_a5af8379a20d9cb54e42a2802e698b88";"BR";"25_59"
2023-05-17;"Female";43;"Median city";"Metropolis";"United States";"PhD";"Upper";"Latino ou Hispânico";"No";"C_16_judge_2504f7afe8fb4dc6ee747d1bdef7e788";"BR";"25_59"
2023-05-17;"Female";52;"Metropolis";"Metropolis";"Brazil";"Elementary school";"Low";"Parda";"No";"C_16_judge_c7eb0b44cbc6d777defc9d6dcea25331";"BR";"25_59"
2023-05-17;"Female";36;"Small city";"Small city";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_29e903151f73a37e423ad0fdbfbba6fe";"BR";"25_59"
2023-05-17;"Female";45;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_90ba9a52436f2cd4f9748c729fcb66d8";"BR";"25_59"
2023-05-17;"Female";29;"Metropolis";"Small city";"Brazil";"Master";"Low";"Parda";"No";"C_16_judge_facc7ef1dbfc83dd9d445bf86215926c";"BR";"18_24"
2023-05-17;"Female";32;"Median city";"Small city";"Brazil";"PhD";"Middle";"Latino ou Hispânico, Branca";"No";"C_16_judge_f24c453b5b32ad05c521bad44e7d57ec";"BR";"25_59"
2023-05-17;"Female";34;"Small city";"Small city";"Brazil";"Master";"Middle";"Branca";"No";"C_16_judge_3cbdfc8b4be65c04e3e3012ac3322b2e";"BR";"25_59"
2023-05-17;"Female";68;"Metropolis";"Metropolis";"Brazil";"High school";"Middle";"Branca";"No";"C_16_judge_3f2bf934c0691b848e264029e1eb699b";"BR";"60_100"
2023-05-17;"Female";62;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_05f3d9ce222c58771680d92e1b63cd02";"BR";"60_100"
2023-05-17;"Male";56;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Upper";"Branca";"No";"C_16_judge_6412f6ccc2beeb0f95880f8705138e7c";"BR";"25_59"
2023-05-17;"Female";44;"Metropolis";"Metropolis";"Argentina";"Master";"Middle";"Latino ou Hispânico, Branca";"No";"C_19_judge_8d181674d6cc898eb1f0866a439e49bd";"BR";"25_59"
2023-05-17;"Female";30;"Median city";"Small city";"Brazil";"PhD";"Middle";"Latino ou Hispânico";"No";"C_16_judge_f1497138670db3e0631cc1ad95b915df";"BR";"25_59"
2023-05-17;"Male";41;"Small city";"Small city";"Brazil";"Bachelor";"Low";"Branca";"No";"C_16_judge_9fb2399f21a48bb5f095780db36f31e8";"BR";"25_59"
2023-05-17;"Female";42;"Metropolis";"Small city";"Brazil";"Bachelor";"Upper";"Branca";"No";"C_19_judge_2ee1a8188291b7b0186bea257f513fec";"BR";"25_59"
2023-05-17;"Female";62;"Small city";"Small city";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_128ada542a9054f908d6b040aeb06d77";"BR";"60_100"
2023-05-17;"Male";39;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Latino ou Hispânico, Oriente Médio ou Norte Africano";"No";"C_16_judge_bbaf666ef5fc9075d3c98cb5b6384bf1";"BR";"25_59"
2023-05-17;"Male";30;"Metropolis";"Small city";"Brazil";"Master";"Middle";"Latino ou Hispânico";"No";"C_16_judge_00927c337bf5f5b7b6b9413868e3f572";"BR";"25_59"
2023-05-17;"Female";23;"Metropolis";"Small city";"Brazil";"Bachelor";"Low";"Branca";"No";"C_16_judge_2c5ec3392be4971fb12675aac0e26a3f";"BR";"18_24"
2023-05-17;"Female";49;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_16938c23ab559aff81155a294066305f";"BR";"25_59"
2023-05-17;"Female";37;"Metropolis";"Metropolis";"Brazil";"High school";"Low";"Branca";"No";"C_16_judge_f72f69445cda46c0c018df78ead1bbbc";"BR";"25_59"
2023-05-17;"Male";40;"Small city";"Small city";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_5b94954e35aa16d7eaf29f54dbf7d0cc";"BR";"25_59"
2023-05-17;"Male";24;"Metropolis";"Small city";"Brazil";"High school";"Low";"Branca";"No";"C_16_judge_5b8f415c35f846b1f4b8c452f7d874e9";"BR";"18_24"
2023-05-18;"Female";46;"Median city";"Small city";"Brazil";"Master";"Low";"Branca";"No";"C_16_judge_acf795fb09939edab4e4db42165776d7";"BR";"25_59"
2023-05-18;"Female";69;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Parda";"No";"C_19_judge_37aab24e64d2c669c879e92dca221a08";"BR";"60_100"
2023-05-18;"Female";60;"Metropolis";"Metropolis";"Brazil";"High school";"Low";"Branca";"No";"C_16_judge_cc24b3c44b3c0cc587859642b400de1b";"BR";"60_100"
2023-05-18;"Female";41;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Latino ou Hispânico, Branca";"No";"C_16_judge_d67b5d95ff8fac5d2a813e87f49fe0c8";"BR";"25_59"
2023-05-18;"Male";60;"Median city";"Small city";"Brazil";"High school";"Low";"Branca";"No";"C_16_judge_c997b758e861f90c45d67fd5151812fc";"BR";"60_100"
2023-05-18;"Male";25;"Median city";"Median city";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_a5e58a18035107a52f05330783985996";"BR";"18_24"
2023-05-18;"Female";23;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Upper";"Branca";"No";"C_16_judge_2425ddd11e7a582b4b5bbaef236072ed";"BR";"18_24"
2023-05-18;"Male";33;NA;"Median city";"Brazil";"High school";"Low";"Parda";"No";"C_16_judge_2d52962e8354f17eaccf580dcadd5303";"BR";"25_59"
2023-05-18;"Female";20;"Small city";"Metropolis";"Brazil";"High school";"Middle";"Branca";"No";"C_16_judge_86a79a4740016f5c2b1b0a6933b0b124";"BR";"18_24"
2023-05-18;"Female";27;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_1d56ff1bdb57134f98e8ea32f6e31bc4";"BR";"18_24"
